,游戏名称,代币名称,区块链,代币地址,游戏类型,运行平台,代币价格,24小时涨跌,代币总价值,游戏市值,设立奖学金的公会,公会合作游戏数量,爬取时间
1324,Rbicycle,CYCLE,bsc,0x5FE409888504804E329d8A366A26083a088736ab,Move To Earn,"android,ios",-,-,-,-,,,2022/11/12
1325,GMATRIXS,SDK,ethereum,NoAddress,"Action, MMORPG",browser,-,-,-,-,Merit Circle,34,2022/11/12
1326,NFL Rivals,,bsc,NoAddress,"Strategy, Sports, Action",browser,-,-,-,-,,,2022/11/12
1327,TronVerse,VERSE,tron,NoAddress,"Shooter, PVP",browser,-,-,-,-,,,2022/11/12
1328,Gridcraft Network,BITS,bsc,NoAddress,"Adventure, Metaverse",browser,-,-,-,-,,,2022/11/12
1329,RunBlox,RUX,avalanche,NoAddress,Move To Earn,"android,ios,browser",-,-,-,-,,,2022/11/12
1330,The Remnants,CMP,solana,NoAddress,"Idle Game, Strategy",browser,-,-,-,-,,,2022/11/12
1331,Moonville Farms,,"ethereum,myria",NoAddress,"Simulation, Strategy",browser,-,-,-,-,,,2022/11/12
1332,WalkN App,WALKN,bsc,NoAddress,Move To Earn,"android,ios",-,-,-,-,,,2022/11/12
1333,MOVN,MOV,polygon,NoAddress,Move To Earn,"android,ios",-,-,-,-,,,2022/11/12
1334,SportE,SPE,bsc,NoAddress,Move To Earn,"android,ios",-,-,-,-,,,2022/11/12
1335,Paradise Tycoon,MOANI,avalanche,NoAddress,"Metaverse, MMO","android,ios,browser,pc",-,-,-,-,,,2022/11/12
1336,PirateVerse,PVG,other,NoAddress,"RPG, Metaverse, PVP","android,ios,browser",-,-,-,-,,,2022/11/12
1337,Noft Games,NOFT,bsc,NoAddress,"Space Game, Battle Royale",browser,-,-,-,-,,,2022/11/12
1338,Air Ballerz,BALLER,,NoAddress,Virtual-World,"browser,pc,mobile",-,-,-,-,UniX Gaming,36,2022/11/12
1339,MetaOasis,MTOS,"ethereum,avalanche",NoAddress,"Metaverse, MMO, Strategy","browser,pc,ios,android",-,-,-,-,MetaGaming Guild,41,2022/11/12
1339,MetaOasis,MTOS,"ethereum,avalanche",NoAddress,"Metaverse, MMO, Strategy","browser,pc,ios,android",-,-,-,-,UniX Gaming,36,2022/11/12
1340,BitCraft,,other,NoAddress,"MMORPG, MMO",pc,-,-,-,-,,,2022/11/12
1341,AngryBNB,ANGRYBNB,bsc,0xd105b62065BD46c26c4140C5A200C4aF66a4eF90,"Fighting, Strategy, Action",browser,-,-,-,-,,,2022/11/12
1342,Earth From Another Sun (EFAS),,solana,NoAddress,Shooter,pc,-,-,-,-,,,2022/11/12
1343,Warrior Viking NFT,,bsc,NoAddress,Adventure,windows,-,-,-,-,,,2022/11/12
1344,Crown Chaser,,polygon,NoAddress,"Adventure, Tower Defense, Collectible","pc,mobile",-,-,-,-,,,2022/11/12
1345,Carnage Carnival,,bsc,NoAddress,"Action, MOBA, Brawler","android,ios,pc,mobile",-,-,-,-,,,2022/11/12
1346,Battle For Giostone,,avalanche,0x0e748730f71a123116f91c2b2759504d8d5f9dd0,MOBA,"android,ios,windows",-,-,-,-,,,2022/11/12
1347,Wing Of Misadventure,,bsc,NoAddress,MMORPG,pc,-,-,-,-,,,2022/11/12
1348,JunGo,JUNGO,bsc,NoAddress,"Shooter, PVP","android,windows",-,-,-,-,,,2022/11/12
1349,BearEx,,polygon,NoAddress,"Arcade, Collectible, Minigame","windows,browser,mac,mobile",-,-,-,-,,,2022/11/12
1350,Era Spheres,$ERA,solana,NoAddress,"RPG, Metaverse, MMO","windows,mac,pc",-,-,-,-,,,2022/11/12
1351,CryptoVillages,,bsc,NoAddress,"Base Building, Metaverse, MMO","pc,mobile",-,-,-,-,,,2022/11/12
1352,Aether Games,AEG,"bsc,polygon,ethereum,avalanche",NoAddress,"Card Game, Auto Battler, AR",pc,-,-,-,-,,,2022/11/12
1353,Soulbound,,,NoAddress,Other,browser,-,-,-,-,,,2022/11/12
1354,G-2069,$GS,bsc,0x215B4AD5d547433Bf7206a3e6cc49d169Fab3387,"RPG, Action, PVP","browser,pc,mobile",-,-,-,-,,,2022/11/12
1355,Realm NFT,RLM,wax,realmnftgame,"Strategy, DeFi","browser,mobile",-,-,-,-,,,2022/11/12
1356,Moonsama,,moonriver,0xb654611F84A8dc429BA3cb4FDA9Fad236C505a1a,"Metaverse, PVP, Casual",pc,-,-,-,-,,,2022/11/12
1357,Micro Race League,,bsc,NoAddress,"Racing, Arcade, Collectible","android,ios,browser,pc,mobile",-,-,-,-,,,2022/11/12
1358,Ultimate Showdown NFT,,solana,NoAddress,Fighting,"android,ios,windows,mac,pc",-,-,-,-,,,2022/11/12
1359,WaxCraft,,wax,waxcraft,"Adventure, Metaverse, Mining",browser,-,-,-,-,,,2022/11/12
1360,Reventon,REV,bsc,NoAddress,"Racing, Action, Metaverse",browser,-,-,-,-,,,2022/11/12
1361,Fishing Lands,FSLF,wax,NoAddress,"Simulation, Adventure",browser,-,-,-,-,,,2022/11/12
1362,Dark Earth,CSU,polygon,NoAddress,"RPG, Metaverse, PVP","pc,mobile",-,-,-,-,Earn Guild,68,2022/11/12
1363,Evo Surfers,EVOG,polygon,NoAddress,"RPG, Metaverse, DeFi",browser,-,-,-,-,,,2022/11/12
1364,Brawltales,BRS,bsc,NoAddress,"Action, Arcade, Brawler","android,ios",-,-,-,-,,,2022/11/12
1365,Uldor,RUNI,polygon,NoAddress,"MMORPG, Fantasy","windows,mac",-,-,-,-,,,2022/11/12
1366,RavenQuest,SBT,polygon,NoAddress,"MMORPG, PVP",pc,-,-,-,-,YGG Sea,40,2022/11/12
1367,MetaFi,METAFI,bsc,NoAddress,"Metaverse, Virtual-World",browser,-,-,-,-,MetaGaming Guild,41,2022/11/12
1368,MetaPopit,POPIT,polygon,NoAddress,"Adventure, PVP","android,ios",-,-,-,-,,,2022/11/12
1369,TopGoal,,bsc,NoAddress,Metaverse,"pc,mobile",-,-,-,-,,,2022/11/12
1370,The Beacon,BCN,arbitrum-one,NoAddress,"Adventure, Action, DeFi",browser,-,-,-,-,,,2022/11/12
1371,MetaMerge,MTM,solana,NoAddress,Simulation,"android,ios,browser",-,-,-,-,,,2022/11/12
1372,My Universe,,bsc,NoAddress,"Metaverse, VR",pc,-,-,-,-,,,2022/11/12
1373,Mines Conquest,CSD,bsc,NoAddress,"Adventure, PVP",browser,-,-,-,-,,,2022/11/12
1374,MetaOne,,,NoAddress,Other,browser,-,-,-,-,,,2022/11/12
1375,The Lords Of Light,RAINI,ethereum,0xeb953eda0dc65e3246f43dc8fa13f35623bdd5ed,DeFi,browser,-,-,-,-,Merit Circle,34,2022/11/12
1376,Bikearn,RTE,bsc,NoAddress,Sports,"pc,mobile",-,-,-,-,,,2022/11/12
1377,Mimir,MIMIR,ethereum,0x336f5a68fd46a25056a6c1d9c06072c691486acc,Casual,"browser,mobile",-,-,-,-,,,2022/11/12
1378,Haunted Space,,avalanche,NoAddress,"Adventure, Action, MMORPG",linux,-,-,-,-,,,2022/11/12
1379,Antmons,MONLI,bsc,NoAddress,"Strategy, MOBA","android,ios,browser",-,-,-,-,Earn Guild,68,2022/11/12
1380,EyesFi,,ethereum,NoAddress,Other,"android,ios",-,-,-,-,,,2022/11/12
1381,GUNFIRE AVAX,$AVAX,avalanche,0xf18fB4E7B1e1e10BBa3776Ade544F66E490Ce8AB,"Shooter, Casual","android,pc",-,-,-,-,,,2022/11/12
1382,NoVa Battles,,ethereum,0x4b20D07da954bA6735a57B253E0653b1b0e89cC5,"Battle Royale, MOBA, PVP",mobile,-,-,-,-,,,2022/11/12
1383,Logix Championship,LOGIX,polygon,0x110873306CD09F5322c06DeF4e4a9A70Bf4cf668,"Racing, Sports","windows,mac",-,-,-,-,,,2022/11/12
1384,Ninokuni,,other,NoAddress,"MMORPG, MMO, Fantasy","pc,mobile",-,-,-,-,GuildFi,25,2022/11/12
1385,ArcadeLand,,bsc,NoAddress,"Arcade, Metaverse, VR",browser,-,-,-,-,Earn Guild,68,2022/11/12
1386,SuperVet,SVET,bsc,NoAddress,RPG,"pc,mobile",-,-,-,-,,,2022/11/12
1387,Community Gaming,-,"polygon,ethereum",NoAddress,"RPG, MOBA, PVP","pc,mobile",-,-,-,-,,,2022/11/12
1388,Outlanders,LAND,bsc,NoAddress,MMORPG,browser,-,-,-,-,,,2022/11/12
1389,Legends Of Lairds,,phantasma,P2K9P5eHrjFh9gGUowBC7irU86ZKCcdNjWpqQMcfK1mbsLA,"MMORPG, Metaverse, Fantasy","windows,mac,pc",-,-,-,-,,,2022/11/12
1390,Krabots,,polygon,NoAddress,"Action, Battle Royale, PVP","android,ios,windows",-,-,-,-,,,2022/11/12
1391,WhelpS,WHELP,polygon,NoAddress,Racing,"windows,mac",-,-,-,-,,,2022/11/12
1392,ROONIVERSE,ROO,polygon,NoAddress,"MMORPG, Collectible, Casual","android,ios,browser",-,-,-,-,YGG Sea,40,2022/11/12
1393,Gods Of Asgard,,avalanche,NoAddress,"Action, Battle Royale","windows,mac",-,-,-,-,,,2022/11/12
1394,Racing Social Club,RSC,ethereum,NoAddress,"Racing, Sports","android,ios,browser",-,-,-,-,,,2022/11/12
1395,Cyber Rabbit,CARROT,solana,NoAddress,"Metaverse, Collectible",browser,-,-,-,-,,,2022/11/12
1396,Galaxy Survivor,,avalanche,NoAddress,"RPG, Strategy","windows,browser,mac",-,-,-,-,,,2022/11/12
1397,FITN,FITN,bsc,NoAddress,Move To Earn,"android,ios",-,-,-,-,,,2022/11/12
1398,LadderCaster,LADA,solana,NoAddress,Strategy,"android,ios",-,-,-,-,,,2022/11/12
1399,Adanimals,ANIMAL,bsc,NoAddress,"Adventure, Minigame, Casual",mobile,-,-,-,-,UniX Gaming,36,2022/11/12
1400,StarCrazy,GFT,ethereum,NoAddress,"Strategy, Metaverse","android,ios,browser",-,-,-,-,,,2022/11/12
1401,Solarbots,SOLS,ethereum,NoAddress,"Metaverse, PVP, Virtual-World",,-,-,-,-,Yield Guild Games,41,2022/11/12
1401,Solarbots,SOLS,ethereum,NoAddress,"Metaverse, PVP, Virtual-World",,-,-,-,-,Loot Squad,7,2022/11/12
1402,CryptoPets,,solana,NoAddress,"Metaverse, AR, PVP",browser,-,-,-,-,Blackpool,17,2022/11/12
1403,Crypto Gladiator,CGS,okexchain,NoAddress,"RPG, Collectible, Combat","android,browser",-,-,-,-,,,2022/11/12
1404,Yolee Universe,YUS,"bsc,polygon",NoAddress,"Card Game, Strategy, PVP","android,ios,browser",-,-,-,-,,,2022/11/12
1405,Worlds Of Dr. Hems,WODH,wax,NoAddress,"Space Game, Collectible","windows,mac",-,-,-,-,,,2022/11/12
1406,Annihilation,ANCE,bsc,NoAddress,"Battle Royale, MMO, Shooter","android,ios",-,-,-,-,,,2022/11/12
1407,Mayors,VOTE,other,NoAddress,"Strategy, MMO",browser,-,-,-,-,UniX Gaming,36,2022/11/12
1408,Nifty Ville,VOID,ethereum,NoAddress,MMO,browser,-,-,-,-,,,2022/11/12
1409,Ancient Society,ANCIEN,polygon,NoAddress,"MMO, RPG, Strategy","pc,mobile",-,-,-,-,,,2022/11/12
1410,Brawl Tales,CTL,other,NoAddress,"Arcade, Minigame","mac,windows,mobile",-,-,-,-,,,2022/11/12
1411,HunnyPlay,HUNNY,"bsc,solana,avalanche,polygon,fantom,harmony,okexchain",NoAddress,"Arcade, Card Game, Minigame","browser,pc,ios,android",-,-,-,-,,,2022/11/12
1412,Wildcard,,polygon,NoAddress,"MOBA, Card Game",windows,-,-,-,-,,,2022/11/12
1413,Klang Games,,other,NoAddress,Other,browser,-,-,-,-,,,2022/11/12
1414,Planetarium Labs,,other,NoAddress,Other,browser,-,-,-,-,,,2022/11/12
1415,FantaVerse,FTC,bsc,NoAddress,"Adventure, VR, Mining",windows,-,-,-,-,,,2022/11/12
1416,MetaDOS,,bsc,NoAddress,"Action, Battle Royale, Shooter","windows,mac",-,-,-,-,,,2022/11/12
1417,Walk Dogs,WLD,bsc,NoAddress,Move To Earn,"android,ios",-,-,-,-,,,2022/11/12
1418,Music Mogul,,wax,NoAddress,Idle Game,browser,-,-,-,-,,,2022/11/12
1419,MCity,MCT,"bsc,polygon",NoAddress,Metaverse,"browser,windows,ios",-,-,-,-,,,2022/11/12
1420,War Space,,"bsc,wax",NoAddress,"Action, Battle Royale, Strategy","mac,windows,android,ios",-,-,-,-,,,2022/11/12
1421,Midgard Saga,,bsc,NoAddress,"Card Game, Idle Game, Strategy","mac,windows",-,-,-,-,,,2022/11/12
1422,Edensol,NSOL,solana,NoAddress,"Action, Fighting","mac,windows",-,-,-,-,,,2022/11/12
1423,WinionsArena,WBA,bsc,NoAddress,"Card Game, Tower Defense, PVP","windows,ios,android",-,-,-,-,,,2022/11/12
1424,Metahorse,METAH,bsc,NoAddress,Racing,"browser,android,ios",-,-,-,-,,,2022/11/12
1425,Zigazoo,,other,NoAddress,Other,"ios,android",-,-,-,-,,,2022/11/12
1426,ZombiVerse,ZBV,polygon,NoAddress,"Survival, Adventure, Action",browser,-,-,-,-,,,2022/11/12
1427,PETWARS,PWARS,"ethereum,bsc",NoAddress,"AR, Metaverse",browser,-,-,-,-,,,2022/11/12
1428,Nigma,ENGM,bsc,NoAddress,"Battle Royale, Metaverse, PVP","ios,android",-,-,-,-,,,2022/11/12
1429,MOTS Game,MOTS,solana,NoAddress,Strategy,browser,-,-,-,-,,,2022/11/12
1430,Eternity,GLORY,avalanche,NoAddress,"Adventure, RPG, Collectible, Fantasy","browser,pc",-,-,-,-,,,2022/11/12
1431,H-Hedz Sharksquad,,ethereum,NoAddress,"Action, Adventure, Collectible",browser,-,-,-,-,,,2022/11/12
1432,GoldenKnights: Metaverse,GOLA,ethereum,NoAddress,"RPG, Action, Collectible",android,-,-,-,-,,,2022/11/12
1433,ShinobiVerse,SHINO,bsc,NoAddress,"RPG, Metaverse","ios,android",-,-,-,-,,,2022/11/12
1434,SEED,,other,NoAddress,"Simulation, MMO",browser,-,-,-,-,,,2022/11/12
1435,CLUB,CLUBCOIN,other,NoAddress,"Sports, Fantasy","ios,android",-,-,-,-,Merit Circle,34,2022/11/12
1436,Politic Wars,,bsc,NoAddress,"Combat, PVP","browser,ios,android",-,-,-,-,,,2022/11/12
1437,MoveMan,,solana,NoAddress,"Collectible, Move To Earn, Sports","android,ios",-,-,-,-,,,2022/11/12
1438,Dustland,,polygon,NoAddress,Move To Earn,"android,ios",-,-,-,-,,,2022/11/12
1439,YGG Japan,,other,NoAddress,Other,browser,-,-,-,-,,,2022/11/12
1440,SIU2022,SIU,bsc,NoAddress,"Metaverse, Minigame, PVP, Sports","android,ios",-,-,-,-,,,2022/11/12
1441,Gambit,,avalanche,NoAddress,"DeFi, Sports",browser,-,-,-,-,,,2022/11/12
1442,WarQube,WQC,"bsc,polygon,immutable-x",NoAddress,"Tower Defense, Shooter, MOBA","android,ios,pc",-,-,-,-,,,2022/11/12
1443,GUNFIE,GFIE,bsc,NoAddress,"Action, DeFi, Metaverse","ios,android,pc,mac",-,-,-,-,,,2022/11/12
1444,PlayPoseidon NFT,,bsc,NoAddress,"Action, Collectible, Tower Defense","browser,android,ios,pc",-,-,-,-,,,2022/11/12
1445,Frutti Dino,FDT,bsc,0x3a599e584075065eAAAc768D75EaEf85c2f2fF64,"Adventure, Collectible, PVP, RPG, Strategy","ios,android,pc",-,-,-,-,,,2022/11/12
1446,ANIMO STARS ARENA,,"ethereum,polygon",NoAddress,"Arcade, Collectible, MMO, Shooter","pc,mac",-,-,-,-,,,2022/11/12
1447,Henosis World,WLD,flow,NoAddress,Adventure,"ios,android,pc",-,-,-,-,,,2022/11/12
1448,Midnight Society,,bsc,NoAddress,PVP,"mac,windows",-,-,-,-,,,2022/11/12
1449,Branch,,other,NoAddress,Other,browser,-,-,-,-,,,2022/11/12
1450,Lunoverse,LVX,bsc,NoAddress,"Adventure, MMORPG","browser,ios,android,pc",-,-,-,-,,,2022/11/12
1451,Crypto Pirates,PST,bsc,NoAddress,"Adventure, Casual, Metaverse, Sci-Fi, Space Game","browser,android,ios",-,-,-,-,,,2022/11/12
1452,PxQuest,PXQ,"bsc,immutable-x,ethereum",NoAddress,"Adventure, Casual, Metaverse, Sci-Fi, Space Game, MMORPG, Metaverse, Adventure","browser,android,ios,mac,windows",-,-,-,-,,,2022/11/12
1453,Siege Of Mytra,DOBLON,wax,NoAddress,"RPG, Strategy","ios,android",-,-,-,-,,,2022/11/12
1454,Golden Knights: Metaverse,GOLA,ethereum,NoAddress,"Action, RPG",android,-,-,-,-,,,2022/11/12
1455,Origin X,,bsc,NoAddress,"PVP, Battle Royale","mac,windows",-,-,-,-,,,2022/11/12
1456,Uncharted,UNC,bsc,NoAddress,"Metaverse, PVP, Battle Royale","windows,mac",-,-,-,-,,,2022/11/12
1457,Dolia Cats,MEELK,ethereum,NoAddress,"Metaverse, PVP",browser,-,-,-,-,,,2022/11/12
1458,Earncraft,PLOT,bsc,NoAddress,"Adventure, Survival",browser,-,-,-,-,,,2022/11/12
1459,MetaWorld,MW,bsc,NoAddress,"VR, AR, Metaverse",browser,-,-,-,-,,,2022/11/12
1460,Medieval Empires,,polygon,NoAddress,"Strategy, Battle Royale","ios,android,pc",-,-,-,-,Blockchain Space,36,2022/11/12
1461,E4C,,other,NoAddress,"MMO, Metaverse, MOBA",browser,-,-,-,-,Blockchain Space,36,2022/11/12
1462,Valhalla,VALH,bsc,NoAddress,"Fantasy, PVP, Adventure",browser,-,-,-,-,,,2022/11/12
1463,Glizzy Royale,GLIZZY,solana,NoAddress,"Battle Royale, Shooter, Action",windows,-,-,-,-,,,2022/11/12
1464,Playdex,,other,NoAddress,Other,browser,-,-,-,-,,,2022/11/12
1465,Voyage Finance,,other,NoAddress,DeFi,browser,-,-,-,-,,,2022/11/12
1466,Astro Space,AST,solana,NoAddress,"Strategy, Space Game, PVP",mobile,-,-,-,-,,,2022/11/12
1467,Mighty Bear Games,,other,NoAddress,Other,browser,-,-,-,-,,,2022/11/12
1468,Cryptoys,TOY,other,NoAddress,Adventure,browser,-,-,-,-,,,2022/11/12
1469,Cosmos Eleven Game,DIMIAN,wax,NoAddress,Football Game,browser,-,-,-,-,,,2022/11/12
1470,Soccer Manager Games,,other,NoAddress,Football Game,"android,ios",-,-,-,-,,,2022/11/12
1471,Ephere Football,,other,NoAddress,Football Game,browser,-,-,-,-,,,2022/11/12
1472,Magicave,,other,NoAddress,Other,browser,-,-,-,-,,,2022/11/12
1473,ReNFT,,other,NoAddress,Other,browser,-,-,-,-,,,2022/11/12
1474,Alchemon,ALCHECOIN,algorand,NoAddress,Card Game,browser,-,-,-,-,,,2022/11/12
1475,Cashemon,CMN,bsc,NoAddress,"Collectible, DeFi, RPG",browser,-,-,-,-,,,2022/11/12
1476,Aftermath Islands,DUBS,wax,NoAddress,"Metaverse, Virtual-World",browser,-,-,-,-,,,2022/11/12
1477,Crystals Of Fate,,enjin,NoAddress,"Card Game, Collectible, Sports","android,ios",-,-,-,-,,,2022/11/12
1478,HyperDragons,,ethereum,NoAddress,"Adventure, Collectible, PVP",browser,-,-,-,-,,,2022/11/12
1479,Crypto Galaxy,BOX,bsc,NoAddress,Simulation,browser,-,-,-,-,,,2022/11/12
1480,I Love Pandonia,PANDO,ethereum,NoAddress,"Collectible, Simulation","ios,android",-,-,-,-,,,2022/11/12
1481,SGEMVERSE,ORE,ethereum,NoAddress,"Battle Royale, Virtual-World","pc,android,windows",-,-,-,-,,,2022/11/12
1482,WingStep,,bsc,NoAddress,Move To Earn,android,-,-,-,-,,,2022/11/12
1483,D.G.Pals,DGG,cronos,NoAddress,Auto Battler,browser,-,-,-,-,,,2022/11/12
1484,Eyeball Games,,cronos,NoAddress,"Casual, Collectible","browser,ios,android",-,-,-,-,,,2022/11/12
1485,Encore Metaverse,,other,NoAddress,"Shooter, Metaverse, PVP","pc,mobile",-,-,-,-,,,2022/11/12
1486,Wild Forest,FGLD,cronos,NoAddress,"PVP, Strategy, Collectible",browser,-,-,-,-,,,2022/11/12
1487,Players’ Lounge,,other,NoAddress,Other,"browser,pc,ios",-,-,-,-,,,2022/11/12
1488,Stadium Live,,other,NoAddress,Sports,"android,ios",-,-,-,-,,,2022/11/12
1489,Ambrus Studio,,other,NoAddress,Other,browser,-,-,-,-,,,2022/11/12
1490,The New Resistance,,cronos,NoAddress,Shooter,"browser,ios,android",-,-,-,-,,,2022/11/12
1491,Harbor,,cronos,NoAddress,Minigame,browser,-,-,-,-,,,2022/11/12
1492,Modern PUBG,METADAO,bsc,NoAddress,Battle Royale,browser,-,-,-,-,,,2022/11/12
1493,Castle Of Blackwater,COBE,"ethereum,polygon",NoAddress,"Adventure, Collectible, Minigame","browser,ios,android",-,-,-,-,,,2022/11/12
1494,SCROOGE JR,,bsc,NoAddress,"Action, Arcade, Card Game","browser,ios,android,pc",-,-,-,-,,,2022/11/12
1495,The Legend Of Aurum Draconis,DCAU,avalanche,NoAddress,"Action, Adventure, Combat","browser,mobile",-,-,-,-,,,2022/11/12
1496,Metarrior,MEWA,bsc,NoAddress,"Puzzle, RPG","browser,pc,android",-,-,-,-,,,2022/11/12
1497,Glory Games: Worlds,GLORY,"ethereum,polygon,near",NoAddress,"AR, Adventure, DeFi","browser,ios,android,pc",-,-,-,-,,,2022/11/12
1498,Trouble Punk,YOOL,"ethereum,immutable-x",NoAddress,"PVP, Strategy, Action","pc,mac",-,-,-,-,,,2022/11/12
1499,SGEM City,ORE,ethereum,NoAddress,"Card Game, Collectible, Combat","browser,android",-,-,-,-,,,2022/11/12
1500,IDLE LUCA,ILT,other,NoAddress,Idle Game,"ios,android",-,-,-,-,,,2022/11/12
1501,Krypto Fighters,KF,polygon,NoAddress,"Adventure, Brawler, PVP","browser,ios,android,pc",-,-,-,-,,,2022/11/12
1502,Mesos Story,MSC,bsc,NoAddress,"Adventure, Metaverse, Collectible, Metaverse, RPG",browser,-,-,-,-,,,2022/11/12
1503,Moverse,MOVE,polygon,NoAddress,"Metaverse, Move To Earn, Sports","ios,android",-,-,-,-,,,2022/11/12
1504,Mine Arena,MARE,bsc,NoAddress,"Casual, Fantasy, Idle Game","ios,android,pc",-,-,-,-,,,2022/11/12
1505,SleeFi,SLFT,avalanche,NoAddress,"DeFi, Move To Earn","ios,android",-,-,-,-,,,2022/11/12
1506,Mighty Action Heroes,MGHTY,polygon,NoAddress,"Battle Royale, MMO, Action",browser,-,-,-,-,Yield Guild Games,41,2022/11/12
1507,Ragnarok,,other,NoAddress,"Adventure, RPG",browser,-,-,-,-,,,2022/11/12
1508,Pocket Battles: NFT War,PKS,meverse,NoAddress,Casual,"android,ios",-,-,-,-,,,2022/11/12
1509,Dragonaire,DEAR,bsc,NoAddress,"Adventure, Battle Royale, RPG",browser,-,-,-,-,,,2022/11/12
1510,Move Plus,MPP,other,NoAddress,Move To Earn,"ios,android",-,-,-,-,,,2022/11/12
1511,FitR,FXT,other,NoAddress,Sports,"android,ios",-,-,-,-,,,2022/11/12
1512,Overleague,OVL,other,NoAddress,"Sports, Racing, Action",browser,-,-,-,-,,,2022/11/12
1513,Spacebar,,other,NoAddress,"Space Game, Casual",browser,-,-,-,-,,,2022/11/12
1514,Beyond Earth,GTT,polygon,NoAddress,"MMORPG, Metaverse","windows,ios",-,-,-,-,,,2022/11/12
1515,Legions & Legends,,ethereum,NoAddress,"RPG, Combat, Collectible","ios,android",-,-,-,-,,,2022/11/12
1516,Wilderness,WLDY,polygon,NoAddress,"Metaverse, MMORPG","ios,android",-,-,-,-,,,2022/11/12
1517,Super Racer,,solana,NoAddress,"Racing, Metaverse","ios,android",-,-,-,-,,,2022/11/12
1518,Osimi City,,"ethereum,bsc",NoAddress,"Action, Metaverse, Adventure","ios,android",-,-,-,-,,,2022/11/12
1519,Halliday,,other,NoAddress,Other,browser,-,-,-,-,,,2022/11/12
1520,MetaverseGo,,other,NoAddress,"Metaverse, Other",browser,-,-,-,-,,,2022/11/12
1521,LUXON,,other,NoAddress,Other,browser,-,-,-,-,,,2022/11/12
1522,Planet Quest,,immutable-x,NoAddress,"Sci-Fi, Fantasy","browser,pc,mac",-,-,-,-,,,2022/11/12
1523,Swords Of Blood,SWDTKN,solana,NoAddress,"Collectible, MMO, PVP","browser,android,ios,pc",-,-,-,-,,,2022/11/12
1524,ZooRacers,ZOO,"ethereum,bnb-sidechain,solana,polygon,avalanche",0x1b88d7ad51626044ec62ef9803ea264da4442f32,"Arcade, Battle Royale","ios,android,pc",-,-,-,-,,,2022/11/12
1525,AQUA TANK,AQUA,bsc,NoAddress,"Metaverse, Mining",browser,-,-,-,-,,,2022/11/12
1526,Chat And Earn,,bsc,NoAddress,"Adventure, Idle Game",browser,-,-,-,-,,,2022/11/12
1527,Rada Quest TCG,,wax,NoAddress,"PVP, Minigame, Card Game",browser,-,-,-,-,,,2022/11/12
1528,Farmer Crypto,FCC,bsc,NoAddress,"Strategy, Base Building",browser,-,-,-,-,,,2022/11/12
1529,Aglet,,bsc,NoAddress,Move To Earn,"ios,android",-,-,-,-,,,2022/11/12
1530,Soba,,other,NoAddress,"Puzzle, Survival, RPG","pc,mac,ios,android",-,-,-,-,,,2022/11/12
1531,Yin Yang Games,,bsc,NoAddress,"RPG, Card Game",browser,-,-,-,-,,,2022/11/12
1532,Reincarnation,YYT,bsc,NoAddress,"Battle Royale, RPG, MMORPG",browser,-,-,-,-,,,2022/11/12
1533,MASD Games,MASD,bsc,0xfcc92ae68facbDb6372fce8fBCaCC08b67f8A744,"Shooter, FPS, Survival","windows,ios",-,-,-,-,,,2022/11/12
1534,METADOGE,MTDU,bsc,NoAddress,"Virtual-World, Racing","android,ios,browser",-,-,-,-,,,2022/11/12
1535,Oasys,OAS,"ethereum,other",NoAddress,"Metaverse, Other",browser,-,-,-,-,Good Games Guild,77,2022/11/12
1536,Doge Solar Metaverse,WDOGE,dogechain,NoAddress,Metaverse,browser,-,-,-,-,,,2022/11/12
1537,Regression Games,,other,NoAddress,Other,browser,-,-,-,-,,,2022/11/12
1538,Murasaki,,other,NoAddress,Other,browser,-,-,-,-,,,2022/11/12
1539,Anichess,,ethereum,NoAddress,"Strategy, PVP",browser,-,-,-,-,,,2022/11/12
1540,Speed Throne,SPDT,polygon,NoAddress,"Racing, PVP","browser,pc",-,-,-,-,,,2022/11/12
1541,Pulsar,PLSR,avalanche,NoAddress,"Strategy, MMO, Sci-Fi","mac,windows",-,-,-,-,,,2022/11/12
1542,FreeCity,FCC,other,NoAddress,Metaverse,"ios,android",-,-,-,-,,,2022/11/12
1543,Glory VR Metaverse,GLORY,bsc,NoAddress,"Metaverse, VR",browser,-,-,-,-,,,2022/11/12
1544,Search For Animera,,ethereum,NoAddress,"MMORPG, Sci-Fi, PVP","windows,ios",-,-,-,-,,,2022/11/12
1545,Bearverse,,other,NoAddress,"Battle Royale, Simulation, Tower Defense",browser,-,-,-,-,,,2022/11/12
1546,Bitverse,BPXL,other,NoAddress,"RPG, Battle Royale, Card Game",browser,-,-,-,-,,,2022/11/12
1547,The Sprawl,SPRL,solana,NoAddress,Metaverse,browser,-,-,-,-,,,2022/11/12
1548,MetaForest Game,,polygon,NoAddress,Battle Royale,browser,-,-,-,-,,,2022/11/12
1549,Deviants' Factions,,immutable-x,NoAddress,Card Game,"windows,mac",-,-,-,-,,,2022/11/12
1550,Space Kill,SKS,bsc,NoAddress,"Space Game, MMO, Sci-Fi","android,ios",-,-,-,-,,,2022/11/12
1551,Cyber Galz,,immutable-x,NoAddress,"Metaverse, Sci-Fi",browser,-,-,-,-,,,2022/11/12
1552,Castle Overlord,COGLD,near,NoAddress,"Strategy, Battle Royale",browser,-,-,-,-,,,2022/11/12
1553,Metabirds,,other,NoAddress,Casual,browser,-,-,-,-,,,2022/11/12
